id,guid,name_x,image,isbn,rating,review_count,book_order,min_age_x,max_age_x,price,for_age,grade_level,lexile_measure,pages,dimensions,publisher,publication_date,language,id_x,guid_x,name_y,category_order,min_age_y,max_age_y,id_y,guid_y,category_id,book_id,section_id
1883,73a99548-b19d-4e6c-9836-3eb56bf149bd,"Baby Loves the Five Senses: Hearing! (Baby Loves Science) (24 September, 2019)",https://m.media-amazon.com/images/I/512zz9hn12L._AC_US218_..jpg,9781623541026,4.9,146,10,0,2,,,,,,,,,,115,4e41268a-68a4-4237-823f-998881cc1554,Baby Loves,6,0,2,1410,7d9ed890-e281-48da-a134-3fd9077aeca4,115,1883,1
1884,3234e4b6-bcee-4202-b120-ae05b1f2fec4,"Baby Loves Structural Engineering! (Baby Loves Science Book 8) (6 November, 2018)",https://m.media-amazon.com/images/I/51HTsn4FlWL._AC_US218_..jpg,9781580899277,4.8,407,4,0,2,,,,,,,,,,115,4e41268a-68a4-4237-823f-998881cc1554,Baby Loves,6,0,2,1411,dd8e0fa2-f12b-49af-8ac9-4da8eb473fc2,115,1884,1
1885,7214fb4c-6b2f-4424-a31a-1991a78e00b5,"Baby Loves Gravity! (Baby Loves Science Book 5) (1 May, 2018)",https://m.media-amazon.com/images/I/51tJOOL0upL._AC_US218_..jpg,9781580898362,4.8,398,5,0,2,,,,,,,,,,115,4e41268a-68a4-4237-823f-998881cc1554,Baby Loves,6,0,2,1412,e4c77a65-d1eb-4541-99d7-1a7acf55c344,115,1885,1
1886,be1cfdfa-55c6-41d8-9f8b-fe530b9f7c29,"Baby Loves Quarks! (Baby Loves Science Book 2) (4 October, 2016)",https://m.media-amazon.com/images/I/519G9eQhGgL._AC_US218_..jpg,9781580895408,4.8,380,6,0,2,,,,,,,,,,115,4e41268a-68a4-4237-823f-998881cc1554,Baby Loves,6,0,2,1413,dbc856f7-dfc6-4070-bf2f-1b6620500348,115,1886,1
1887,620902e5-fa6a-46b0-a2b3-47cc15e7c61c,"Baby Loves Green Energy! (Baby Loves Science Book 7) (6 November, 2018)",https://m.media-amazon.com/images/I/61EVSOpeYgL._AC_US218_..jpg,9781580899260,4.8,311,7,0,2,,,,,,,,,,115,4e41268a-68a4-4237-823f-998881cc1554,Baby Loves,6,0,2,1414,ebbd4ec0-6b9d-46f3-87d1-6caa821975f1,115,1887,1
1888,f245592d-e975-433e-9818-b960f424cc88,"Baby Loves Political Science: Democracy! (Baby Loves Science) (7 April, 2020)",https://m.media-amazon.com/images/I/51XUKrS2z6L._AC_US218_..jpg,9781623542276,4.8,171,8,0,2,,,,,,,,,,115,4e41268a-68a4-4237-823f-998881cc1554,Baby Loves,6,0,2,1415,57b117ea-6e5b-43d4-8c99-599613bb36d0,115,1888,1
1889,e0e153be-0417-4d79-9126-1df3b1ab36cc,"Baby Loves Aerospace Engineering! (Baby Loves Science Book 1) (4 October, 2016)",https://m.media-amazon.com/images/I/51FcWm1nCNL._AC_US218_..jpg,9781580895415,4.7,676,2,0,2,,,,,,,,,,115,4e41268a-68a4-4237-823f-998881cc1554,Baby Loves,6,0,2,1416,1f09d788-3c1a-48da-b943-16542def746b,115,1889,1
1890,154c9cac-9408-459f-81ee-565f5626063e,"Baby Loves Coding! (Baby Loves Science Book 6) (5 June, 2018)",https://m.media-amazon.com/images/I/61cOruNfSjL._AC_US218_..jpg,9781580898843,4.5,809,1,0,2,,,,,,,,,,115,4e41268a-68a4-4237-823f-998881cc1554,Baby Loves,6,0,2,1417,a1cdf84d-06b2-4e63-8b29-60ee8871ac6e,115,1890,1
1891,c4e4c98c-ce04-4ae9-a585-29df4fa966c9,"Baby Loves Quantum Physics! (Baby Loves Science Book 4) (5 September, 2017)",https://m.media-amazon.com/images/I/51eb9QX6kGL._AC_US218_..jpg,9781580897693,4.5,425,3,0,2,,,,,,,,,,115,4e41268a-68a4-4237-823f-998881cc1554,Baby Loves,6,0,2,1418,4386e1e8-8ef3-440d-8f28-12cb5d1ef49d,115,1891,1
1892,78059dc9-70eb-43a1-985d-28b7e0b8287c,"Baby Loves Thermodynamics! (Baby Loves Science Book 3) (5 September, 2017)",https://m.media-amazon.com/images/I/51hmdjtpSmL._AC_US218_..jpg,9781580897686,4.5,170,9,0,2,,,,,,,,,,115,4e41268a-68a4-4237-823f-998881cc1554,Baby Loves,6,0,2,1419,158f7575-17c5-48fb-bd62-a0a7e969f5ad,115,1892,1
1894,3aa88c15-347e-479b-bec2-e84702f345a3,"Baby Touch and Feel: Tractor (29 November, 2010)",https://m.media-amazon.com/images/I/51Hx0IB796L._AC_US218_..jpg,9780756671327,4.8,326,13,0,2,,,,,,,,,,116,3e22ab31-55e1-465f-923e-b4fc78bbde9d,Baby Touch and Feel,7,0,2,1421,afb780c4-065e-4d53-82fe-53308d015f28,116,1894,1
1863,873ab2f1-aea4-47d0-b4a0-927d9a7ee3cd,The Monster at the End of This Book,https://m.media-amazon.com/images/I/61Xs6x5WOwL._AC_US218_..jpg,9780307010858,4.9,26941,46,0,2,,1 - 4 years,Preschool - 2,AD450L,24.0,6.63 x 0.21 x 8 inches,Golden Books,,English,113,44fea8d2-70f3-4c15-a401-8031c94b597a,Best Seller - New York Times,1,0,14,3187,41a2ef92-794f-423c-a07d-8a801dea55bb,113,1863,2
1863,873ab2f1-aea4-47d0-b4a0-927d9a7ee3cd,The Monster at the End of This Book,https://m.media-amazon.com/images/I/61Xs6x5WOwL._AC_US218_..jpg,9780307010858,4.9,26941,46,0,2,,1 - 4 years,Preschool - 2,AD450L,24.0,6.63 x 0.21 x 8 inches,Golden Books,,English,113,44fea8d2-70f3-4c15-a401-8031c94b597a,Best Seller - New York Times,1,0,14,1388,0c163766-3ee6-4b78-8576-073254860849,113,1863,1
1869,ff64ff65-9227-49b2-ab16-5380904d8c65,Dear Zoo,https://m.media-amazon.com/images/I/41RiDBtzZZL._AC_US218_..jpg,9780330512787,4.8,27273,52,0,2,,1 - 3 years,,,,6.3 x 0.59 x 6.3 inches,MacMillan Children's Books,,English,113,44fea8d2-70f3-4c15-a401-8031c94b597a,Best Seller - New York Times,1,0,14,3186,d2f65e87-f1b0-4b88-ac25-ad17eb30d6d8,113,1869,2
1869,ff64ff65-9227-49b2-ab16-5380904d8c65,Dear Zoo,https://m.media-amazon.com/images/I/41RiDBtzZZL._AC_US218_..jpg,9780330512787,4.8,27273,52,0,2,,1 - 3 years,,,,6.3 x 0.59 x 6.3 inches,MacMillan Children's Books,,English,113,44fea8d2-70f3-4c15-a401-8031c94b597a,Best Seller - New York Times,1,0,14,1394,6618b9b2-967b-4bbe-8cb8-f816615ba671,113,1869,1
1871,71327956-c076-460f-9b70-0bca693be360,The Foot Book (The Bright and Early Books for Beginning Beginners),https://m.media-amazon.com/images/I/41dGk57DgBL._AC_US218_..jpg,9780394809373,4.8,10202,63,0,2,,1 - 4 years,,NP,36.0,6.75 x 0.3 x 9.31 inches,Random House Books for Young Readers,,English,113,44fea8d2-70f3-4c15-a401-8031c94b597a,Best Seller - New York Times,1,0,14,3192,f25791a8-6b2e-4604-bc0b-a8e920a40804,113,1871,2
1871,71327956-c076-460f-9b70-0bca693be360,The Foot Book (The Bright and Early Books for Beginning Beginners),https://m.media-amazon.com/images/I/41dGk57DgBL._AC_US218_..jpg,9780394809373,4.8,10202,63,0,2,,1 - 4 years,,NP,36.0,6.75 x 0.3 x 9.31 inches,Random House Books for Young Readers,,English,113,44fea8d2-70f3-4c15-a401-8031c94b597a,Best Seller - New York Times,1,0,14,1396,31c37f79-c311-44cc-8e12-dce5a0c0eda5,113,1871,1
1879,21696570-12ce-4daf-82cc-a75cbadbaac6,The World Needs Who You Were Made to Be,https://m.media-amazon.com/images/I/51OLw8k1-cL._AC_US218_..jpg,9781400314232,4.9,6890,64,0,1,,1 - 7 years,01-Feb,,32.0,9.3 x 0.36 x 11.2 inches,Thomas Nelson,,English,119,a550982e-56a4-46b7-8230-dd5b27df282f,Best Seller - USA,12,0,14,1458,419589bc-e68c-433b-8770-a1c539d17efb,119,1879,1
1879,21696570-12ce-4daf-82cc-a75cbadbaac6,The World Needs Who You Were Made to Be,https://m.media-amazon.com/images/I/51OLw8k1-cL._AC_US218_..jpg,9781400314232,4.9,6890,64,0,1,,1 - 7 years,01-Feb,,32.0,9.3 x 0.36 x 11.2 inches,Thomas Nelson,,English,114,97691116-0f98-4ec3-9667-9ce741e967cf,Best Seller - UK,5,0,14,3204,6b669ece-4ee9-4366-a345-41b944a0de9e,114,1879,2
1879,21696570-12ce-4daf-82cc-a75cbadbaac6,The World Needs Who You Were Made to Be,https://m.media-amazon.com/images/I/51OLw8k1-cL._AC_US218_..jpg,9781400314232,4.9,6890,64,0,1,,1 - 7 years,01-Feb,,32.0,9.3 x 0.36 x 11.2 inches,Thomas Nelson,,English,114,97691116-0f98-4ec3-9667-9ce741e967cf,Best Seller - UK,5,0,14,1405,e43e5f3b-fc37-4caf-9d6c-d992c153b71e,114,1879,1
1878,80318666-9d97-4a4b-96f6-03b14fe4ab50,"Good Night, Little Blue Truck",https://m.media-amazon.com/images/I/510fMN61-ZL._AC_US218_..jpg,9781328852137,4.9,15004,52,0,2,,,Preschool - 3,AD460L,32.0,,Clarion Books,,English,124,c2db7c9d-cc35-4f71-a270-6e780851b257,Little Blue Truck,55,0,3,1529,bdd2d5d1-0c66-4e50-9dc2-6962873dce8e,124,1878,1
1878,80318666-9d97-4a4b-96f6-03b14fe4ab50,"Good Night, Little Blue Truck",https://m.media-amazon.com/images/I/510fMN61-ZL._AC_US218_..jpg,9781328852137,4.9,15004,52,0,2,,,Preschool - 3,AD460L,32.0,,Clarion Books,,English,114,97691116-0f98-4ec3-9667-9ce741e967cf,Best Seller - UK,5,0,14,3199,bd88482c-f420-4d3f-8426-e5fe5730955d,114,1878,2
1878,80318666-9d97-4a4b-96f6-03b14fe4ab50,"Good Night, Little Blue Truck",https://m.media-amazon.com/images/I/510fMN61-ZL._AC_US218_..jpg,9781328852137,4.9,15004,52,0,2,,,Preschool - 3,AD460L,32.0,,Clarion Books,,English,114,97691116-0f98-4ec3-9667-9ce741e967cf,Best Seller - UK,5,0,14,1404,54d9b879-2941-40c2-afc7-4a181a8b053a,114,1878,1
1865,af0a31be-e0a3-45a6-a651-9b94353c02e8,Otis,https://m.media-amazon.com/images/I/51H1IJr-5BL._AC_US218_..jpg,9780399252488,4.9,786,64,0,1,,1 - 4 years,,AD580L,48.0,11.38 x 0.45 x 10.81 inches,Philomel Books,,English,113,44fea8d2-70f3-4c15-a401-8031c94b597a,Best Seller - New York Times,1,0,14,1390,4c40e70a-8e37-452f-a01a-e5050c191a0a,113,1865,1
1866,34c520d1-a262-40c7-b502-c3e958de1122,Corduroy,https://m.media-amazon.com/images/I/51CSQG-vbuL._AC_US218_..jpg,9780451470799,4.9,16928,69,0,2,,1 - 4 years,,600L,34.0,6.56 x 0.79 x 5.06 inches,Viking Books for Young Readers,,English,113,44fea8d2-70f3-4c15-a401-8031c94b597a,Best Seller - New York Times,1,0,14,3189,a867b04a-9538-4c88-8782-573da3ab154e,113,1866,2
1866,34c520d1-a262-40c7-b502-c3e958de1122,Corduroy,https://m.media-amazon.com/images/I/51CSQG-vbuL._AC_US218_..jpg,9780451470799,4.9,16928,69,0,2,,1 - 4 years,,600L,34.0,6.56 x 0.79 x 5.06 inches,Viking Books for Young Readers,,English,113,44fea8d2-70f3-4c15-a401-8031c94b597a,Best Seller - New York Times,1,0,14,1391,c9361419-3921-49b8-bff3-c677317b3266,113,1866,1
1866,34c520d1-a262-40c7-b502-c3e958de1122,Corduroy,https://m.media-amazon.com/images/I/51CSQG-vbuL._AC_US218_..jpg,9780451470799,4.9,16928,69,0,2,,1 - 4 years,,600L,34.0,6.56 x 0.79 x 5.06 inches,Viking Books for Young Readers,,English,114,97691116-0f98-4ec3-9667-9ce741e967cf,Best Seller - UK,5,0,14,3198,3ba2077f-f62f-4507-ae5d-46d4a77821a0,114,1866,2
1866,34c520d1-a262-40c7-b502-c3e958de1122,Corduroy,https://m.media-amazon.com/images/I/51CSQG-vbuL._AC_US218_..jpg,9780451470799,4.9,16928,69,0,2,,1 - 4 years,,600L,34.0,6.56 x 0.79 x 5.06 inches,Viking Books for Young Readers,,English,114,97691116-0f98-4ec3-9667-9ce741e967cf,Best Seller - UK,5,0,14,1400,4fa0d092-4852-4d3c-978d-31ebda85583a,114,1866,1
1870,cf7eba61-33a5-4406-ab4a-1a399c76ffa3,The Night Before Christmas (Little Golden Book),https://m.media-amazon.com/images/I/61csdekmEIL._AC_US218_..jpg,9780375863592,4.8,8676,55,0,2,,1 - 6 years,,,24.0,6.56 x 0.2 x 8 inches,Golden Books,,English,113,44fea8d2-70f3-4c15-a401-8031c94b597a,Best Seller - New York Times,1,0,14,3193,17f0a4ba-248a-4535-99c7-cc7cb0448839,113,1870,2
1870,cf7eba61-33a5-4406-ab4a-1a399c76ffa3,The Night Before Christmas (Little Golden Book),https://m.media-amazon.com/images/I/61csdekmEIL._AC_US218_..jpg,9780375863592,4.8,8676,55,0,2,,1 - 6 years,,,24.0,6.56 x 0.2 x 8 inches,Golden Books,,English,113,44fea8d2-70f3-4c15-a401-8031c94b597a,Best Seller - New York Times,1,0,14,1395,6c810339-a784-4a2b-8df7-1914a52c6f40,113,1870,1
1877,fda32904-f735-4b0a-a4c3-cd7946efe03e,"Goodnight, Goodnight, Construction Site",https://m.media-amazon.com/images/I/61ZUsg-damL._AC_US218_..jpg,9780811877824,4.9,20970,42,0,2,,2 - 3 years,,AD610L,32.0,10 x 0.38 x 10.5 inches,Chronicle Books,,English,114,97691116-0f98-4ec3-9667-9ce741e967cf,Best Seller - UK,5,0,14,3197,85d15187-f44c-46ca-b5b2-817de6b0d765,114,1877,2
1877,fda32904-f735-4b0a-a4c3-cd7946efe03e,"Goodnight, Goodnight, Construction Site",https://m.media-amazon.com/images/I/61ZUsg-damL._AC_US218_..jpg,9780811877824,4.9,20970,42,0,2,,2 - 3 years,,AD610L,32.0,10 x 0.38 x 10.5 inches,Chronicle Books,,English,114,97691116-0f98-4ec3-9667-9ce741e967cf,Best Seller - UK,5,0,14,1403,cd80a3b3-bf7e-46f7-b2aa-2e1ef4122f8e,114,1877,1
1895,a11596e5-185f-4f9d-bde1-e22df8bc2656,"Baby Touch and Feel: Animals (21 January, 2008)",https://m.media-amazon.com/images/I/51C3gQRWyuL._AC_US218_..jpg,9780756634681,4.7,10532,1,0,2,,,,IG1010L,14.0,5.5 x 1 x 5.5 inches,DK Children,,English,116,3e22ab31-55e1-465f-923e-b4fc78bbde9d,Baby Touch and Feel,7,0,2,1422,ff671a4d-e533-484a-ade6-56284b8e811d,116,1895,1
1895,a11596e5-185f-4f9d-bde1-e22df8bc2656,"Baby Touch and Feel: Animals (21 January, 2008)",https://m.media-amazon.com/images/I/51C3gQRWyuL._AC_US218_..jpg,9780756634681,4.7,10532,1,0,2,,,,IG1010L,14.0,5.5 x 1 x 5.5 inches,DK Children,,English,258,7a39ffdd-00b1-44f3-9cd9-b86078997572,Most Loved - Globally ,4,0,2,3243,0d54e0f6-ba7f-4028-b07b-3c6af12ffdb1,258,1895,2
1880,a4b579be-655a-4ab5-8b0a-554489129dbf,Press Here (Herve Tullet),https://m.media-amazon.com/images/I/31w1M3ttfML._AC_US218_..jpg,9780811879545,4.8,13915,43,0,2,,2 - 4 years,,AD480L,56.0,8.75 x 0.5 x 8.75 inches,Chronicle Books,,English,114,97691116-0f98-4ec3-9667-9ce741e967cf,Best Seller - UK,5,0,14,3201,964361a9-f14e-44d6-a0a7-f135681696a1,114,1880,2
1880,a4b579be-655a-4ab5-8b0a-554489129dbf,Press Here (Herve Tullet),https://m.media-amazon.com/images/I/31w1M3ttfML._AC_US218_..jpg,9780811879545,4.8,13915,43,0,2,,2 - 4 years,,AD480L,56.0,8.75 x 0.5 x 8.75 inches,Chronicle Books,,English,114,97691116-0f98-4ec3-9667-9ce741e967cf,Best Seller - UK,5,0,14,1407,b22036f6-8e31-48c7-a42d-efedd7f9c122,114,1880,1
1876,fea2a90c-3c5b-4c28-8ca9-1499a78f3c15,Llama Llama Red Pajama,https://m.media-amazon.com/images/I/6151SEgb+jL._AC_US218_..jpg,9780670059836,4.9,11063,34,0,2,,1 - 3 years,Preschool - Kindergarten,AD420L,40.0,,Viking Books for Young Readers,,English,114,97691116-0f98-4ec3-9667-9ce741e967cf,Best Seller - UK,5,0,14,3202,07fa1f65-0dfb-4ff3-9d80-b66d3ff1fd13,114,1876,2
1876,fea2a90c-3c5b-4c28-8ca9-1499a78f3c15,Llama Llama Red Pajama,https://m.media-amazon.com/images/I/6151SEgb+jL._AC_US218_..jpg,9780670059836,4.9,11063,34,0,2,,1 - 3 years,Preschool - Kindergarten,AD420L,40.0,,Viking Books for Young Readers,,English,114,97691116-0f98-4ec3-9667-9ce741e967cf,Best Seller - UK,5,0,14,1402,781f9f88-e061-42d4-bf4f-b7ea87f46adc,114,1876,1
1874,1ea684c8-0a07-42d2-b667-53c7a804f3fb,Giraffes Can't Dance,https://m.media-amazon.com/images/I/51e94vOiXVL._AC_US218_..jpg,9781408301982,4.8,30330,68,0,2,,2 - 6 years,,,,6.89 x 2.8 x 8.39 inches,Orchard Books,,English,119,a550982e-56a4-46b7-8230-dd5b27df282f,Best Seller - USA,12,0,14,3210,cf966b90-9555-4206-80da-5fa39c2ffac9,119,1874,2
1874,1ea684c8-0a07-42d2-b667-53c7a804f3fb,Giraffes Can't Dance,https://m.media-amazon.com/images/I/51e94vOiXVL._AC_US218_..jpg,9781408301982,4.8,30330,68,0,2,,2 - 6 years,,,,6.89 x 2.8 x 8.39 inches,Orchard Books,,English,119,a550982e-56a4-46b7-8230-dd5b27df282f,Best Seller - USA,12,0,14,1468,6e851b86-82d0-45ad-8a20-1ae1ccd58778,119,1874,1
1874,1ea684c8-0a07-42d2-b667-53c7a804f3fb,Giraffes Can't Dance,https://m.media-amazon.com/images/I/51e94vOiXVL._AC_US218_..jpg,9781408301982,4.8,30330,68,0,2,,2 - 6 years,,,,6.89 x 2.8 x 8.39 inches,Orchard Books,,English,114,97691116-0f98-4ec3-9667-9ce741e967cf,Best Seller - UK,5,0,14,3196,56ddda37-e0e0-4330-909c-119db2546de2,114,1874,2
1874,1ea684c8-0a07-42d2-b667-53c7a804f3fb,Giraffes Can't Dance,https://m.media-amazon.com/images/I/51e94vOiXVL._AC_US218_..jpg,9781408301982,4.8,30330,68,0,2,,2 - 6 years,,,,6.89 x 2.8 x 8.39 inches,Orchard Books,,English,114,97691116-0f98-4ec3-9667-9ce741e967cf,Best Seller - UK,5,0,14,1399,10e81b28-15a7-4040-bab0-9db5374021f1,114,1874,1
1896,0386811a-3e69-4582-961d-b87f95ed3c1e,"Baby Touch and Feel: Trucks (18 February, 2008)",https://m.media-amazon.com/images/I/61Y6UTf5TrL._AC_US218_..jpg,9780756634650,4.7,2794,3,0,2,,,,,14.0,5.5 x 1 x 5.44 inches,DK Children,,English,116,3e22ab31-55e1-465f-923e-b4fc78bbde9d,Baby Touch and Feel,7,0,2,1423,f224205e-5c56-48cd-abd4-37f53aca31aa,116,1896,1
1893,911f204d-e331-4ea8-9169-44ca7e1b02c6,"Baby Touch and Feel: Bunny (19 December, 2011)",https://m.media-amazon.com/images/I/51qfoGXYIdL._AC_US218_..jpg,9780756689872,4.8,1903,4,0,2,,,Preschool and up,,14.0,5.5 x 1.05 x 5.5 inches,DK Children,,English,116,3e22ab31-55e1-465f-923e-b4fc78bbde9d,Baby Touch and Feel,7,0,2,1420,6e787cdc-daa4-415c-a032-2c357d72c1b6,116,1893,1
1898,737a6f96-3e48-4876-8694-92184dd82316,"Happy Birthday! (16 September, 2013)",https://m.media-amazon.com/images/I/51UNsenw8SL._AC_US218_..jpg,9781465414311,4.7,1800,6,0,2,,,Preschool and up,,14.0,5.38 x 1.03 x 5.38 inches,DK Children,,English,116,3e22ab31-55e1-465f-923e-b4fc78bbde9d,Baby Touch and Feel,7,0,2,1425,ed67c1ea-0bba-492e-a8c6-8e32161c89da,116,1898,1
1873,a5cb485c-3213-48ef-9e23-07862ab1775d,Little Blue Truck's Springtime,https://m.media-amazon.com/images/I/51VQB3uWu+L._AC_US218_..jpg,9780544938090,4.8,14321,72,0,2,,,Preschool and up,AD370L,16.0,,Clarion Books,,English,124,c2db7c9d-cc35-4f71-a270-6e780851b257,Little Blue Truck,55,0,3,1535,8df6b6b6-3b3a-4b0a-ad97-3d11f6d2f512,124,1873,1
1873,a5cb485c-3213-48ef-9e23-07862ab1775d,Little Blue Truck's Springtime,https://m.media-amazon.com/images/I/51VQB3uWu+L._AC_US218_..jpg,9780544938090,4.8,14321,72,0,2,,,Preschool and up,AD370L,16.0,,Clarion Books,,English,113,44fea8d2-70f3-4c15-a401-8031c94b597a,Best Seller - New York Times,1,0,14,3190,e8d0bdbe-fe3b-467c-b2aa-caf101b09316,113,1873,2
1873,a5cb485c-3213-48ef-9e23-07862ab1775d,Little Blue Truck's Springtime,https://m.media-amazon.com/images/I/51VQB3uWu+L._AC_US218_..jpg,9780544938090,4.8,14321,72,0,2,,,Preschool and up,AD370L,16.0,,Clarion Books,,English,113,44fea8d2-70f3-4c15-a401-8031c94b597a,Best Seller - New York Times,1,0,14,1398,2d95fcd4-3cf9-4f63-8d50-aec919867042,113,1873,1
1873,a5cb485c-3213-48ef-9e23-07862ab1775d,Little Blue Truck's Springtime,https://m.media-amazon.com/images/I/51VQB3uWu+L._AC_US218_..jpg,9780544938090,4.8,14321,72,0,2,,,Preschool and up,AD370L,16.0,,Clarion Books,,English,114,97691116-0f98-4ec3-9667-9ce741e967cf,Best Seller - UK,5,0,14,1406,c4309f34-c39c-40a2-a1d3-918375bb3f28,114,1873,1
1901,5fde3461-c530-4082-b46c-7d8f00a3fca5,"Baby Touch and Feel: Baby Animals (7 December, 2009)",https://m.media-amazon.com/images/I/51eKcjj8hKL._AC_US218_..jpg,9780756643010,4.7,300,14,0,2,,,,,,,,,,116,3e22ab31-55e1-465f-923e-b4fc78bbde9d,Baby Touch and Feel,7,0,2,1428,c5305093-8a0b-4400-8f53-b6eac46eb13d,116,1901,1
1920,5cbc9f1c-3dfc-43f7-a785-910e64855744,"Statistical Physics for Babies (Baby University) (2 January, 2018)",https://m.media-amazon.com/images/I/51+GyX65wlL._AC_US218_..jpg,9781492656272,4.7,139,19,0,3,,,,,,,,,,117,f6de09c2-97da-4370-ae97-9e35c9cf5c1e,Baby University,8,0,3,1447,650d7a69-8b29-408d-b900-717092202fb7,117,1920,1
1902,2f487c84-2687-461c-a485-0a2834d03d73,"Baby Touch and Feel: Splish! Splash! (17 December, 2012)",https://m.media-amazon.com/images/I/51lbkjOtOcL._AC_US218_..jpg,9781465401625,4.6,785,7,0,2,,,Preschool and up,,14.0,5.44 x 0.92 x 5.44 inches,DK Children,,English,116,3e22ab31-55e1-465f-923e-b4fc78bbde9d,Baby Touch and Feel,7,0,2,1429,927626eb-fa5a-44f2-8868-cf262cc871f3,116,1902,1
1900,a563590d-49d7-4354-98ba-ab4af689fd34,"Baby Touch and Feel: Mealtime (17 December, 2012)",https://m.media-amazon.com/images/I/51-93T2L2qL._AC_US218_..jpg,9781465401618,4.7,426,9,0,2,,,Preschool and up,,14.0,5.38 x 1.1 x 5.38 inches,DK Children,,English,116,3e22ab31-55e1-465f-923e-b4fc78bbde9d,Baby Touch and Feel,7,0,2,1427,23b3b4bb-1071-44c5-bd14-16208b0ca237,116,1900,1
1903,b3fbf42e-208e-4f9b-bae7-4d55e9c82d07,"Baby Touch and Feel: Wild Animals (18 May, 2009)",https://m.media-amazon.com/images/I/51UgkMcU2VL._AC_US218_..jpg,9780756651503,4.6,409,10,0,2,,,,,14.0,5.44 x 1.05 x 5.5 inches,DK Children,,English,116,3e22ab31-55e1-465f-923e-b4fc78bbde9d,Baby Touch and Feel,7,0,2,1430,34ff0e22-7404-45d2-9eb1-78583a202b0f,116,1903,1
1904,b0da65ad-f693-46c4-9986-863eccb1faa3,"Baby Touch and Feel Counting (16 September, 2013)",https://m.media-amazon.com/images/I/512MYMrF-8L._AC_US218_..jpg,9781465414328,4.6,387,11,0,2,,,Preschool and up,,14.0,5.44 x 0.9 x 5.44 inches,DK Children,,English,116,3e22ab31-55e1-465f-923e-b4fc78bbde9d,Baby Touch and Feel,7,0,2,1431,5079f3b7-5c6d-41ce-80dc-d2720f9ad805,116,1904,1
1905,02967081-b131-4aae-8e11-b650ece57c4d,"Baby Touch and Feel: Things That Go (7 December, 2009)",https://m.media-amazon.com/images/I/51PusdTyGiL._AC_US218_..jpg,9780756658410,4.6,358,12,0,2,,,Preschool and up,,14.0,5.5 x 1.03 x 5.43 inches,DK Children,,English,116,3e22ab31-55e1-465f-923e-b4fc78bbde9d,Baby Touch and Feel,7,0,2,1432,b99aacdc-3e55-4523-bba3-6901c2b4fdc2,116,1905,1
1907,5be70f5e-7c00-4e52-a135-2b80fd0a495f,"ABCs of Biology: An ABC Board Book of First Biology Words from the #1 Science Author for Kids (STEM and Science Gifts for Kids) (Baby University 0) (5 June, 2018)",https://m.media-amazon.com/images/I/51Zd8gF0MML._AC_US218_..jpg,9781492671145,4.8,1695,2,0,3,,,Preschool - Kindergarten,AD970L,26.0,,Sourcebooks Explore,,English,117,f6de09c2-97da-4370-ae97-9e35c9cf5c1e,Baby University,8,0,3,1434,e4428fdd-727b-4198-b56a-c1cbe89c49a5,117,1907,1
1913,4b4ed87d-0485-4ae5-b1ab-e4c2b2860863,"Goodnight Lab: A Scientific Parody (Baby University) (4 July, 2017)",https://m.media-amazon.com/images/I/51iUvICzrCL._AC_US218_..jpg,9781492656173,4.7,1173,3,0,3,,,Preschool - 3,NP,32.0,,Sourcebooks Explore,,English,117,f6de09c2-97da-4370-ae97-9e35c9cf5c1e,Baby University,8,0,3,1440,948106ea-ca36-4701-be0f-08ca5582a19b,117,1913,1
1908,1fac6eb4-6a00-4d61-bab6-a45a72f407d7,"Organic Chemistry for Babies: A STEM Learning Book for Babies from the #1 Science Author for Kids (Gifts for Toddlers, Teachers, and Med School Students) (Baby University 0) (1 May, 2018)",https://m.media-amazon.com/images/I/61ZMggzlkPL._AC_US218_..jpg,9781492671169,4.8,1164,4,0,3,,,Preschool - Kindergarten,AD440L,24.0,,Sourcebooks Explore,,English,117,f6de09c2-97da-4370-ae97-9e35c9cf5c1e,Baby University,8,0,3,1435,b2addba2-b302-40a5-8412-c13a0b5fc1d9,117,1908,1
1909,01ac00ba-3550-448f-ac3c-3c9b2198deef,"ABCs of Science: The Essential ABC Board Book of First STEM Words from the #1 Science Author for Kids (Science Gifts for Kids) (Baby University) (3 October, 2017)",https://m.media-amazon.com/images/I/51oZEWQQZVL._AC_US218_..jpg,9781492656319,4.8,983,6,0,3,,,Preschool - Kindergarten,AD780L,26.0,,Sourcebooks Explore,,English,117,f6de09c2-97da-4370-ae97-9e35c9cf5c1e,Baby University,8,0,3,1436,4f5e5d6c-4a68-478b-87fd-68428d828105,117,1909,1
1915,0caaafaf-ff71-44e1-aea6-621ddfc8124c,"Rocket Science for Babies: A Fun Space and Science Learning Gift for Babies or White Elephant Gift for Adults from the #1 Science Author for Kids (Baby University) (2 May, 2017)",https://m.media-amazon.com/images/I/518olI2S76L._AC_US218_..jpg,9781492656258,4.7,982,7,0,3,,,Preschool - Kindergarten,AD350L,24.0,,Sourcebooks Explore,,English,117,f6de09c2-97da-4370-ae97-9e35c9cf5c1e,Baby University,8,0,3,1442,4f48b460-cf1f-45ab-94c7-580d38f97d02,117,1915,1
